,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,,,,,,,,28.57,36.395,34.301,29.101,35.236,33.393,33.949,43.866,50.329,28.627,44.982,38.618,51.861,47.99,46.855,40.124,41.516,42.439,33.232,38.667,70.104,69.042,68.702,59.859,52.979,51.024,45.362,43.598,33.946,16.735,12.343,11.089,8.62,7.101,8.141,14.163,8.049,,20.676,,0.047,3.25,4.032,0.343,5.581,0.092,,,0.153,0.184,0.24,
cost-goods-sold,,,,,,,,11.38,12.179,13.421,10.238,11.41,9.724,7.823,6.886,6.181,8.447,5.99,7.071,8.073,6.53,6.156,6.278,6.309,8.221,7.268,6.782,15.231,11.155,11.574,8.673,10.283,8.845,8.13,6.58,6.813,3.789,3.592,3.245,2.446,2.429,1.439,1.834,,,,,,,,,,0.097,,,0.073,0.103,0.221,
gross-profit,,,,,,,,17.19,24.216,20.88,18.863,23.826,23.669,26.126,36.98,44.148,20.18,38.992,31.547,43.788,41.46,40.699,33.846,35.207,34.218,25.964,31.885,54.873,57.887,57.128,51.186,42.696,42.179,37.232,37.018,27.133,12.946,8.751,7.844,6.174,4.672,6.702,12.329,8.049,,20.676,,0.047,3.25,4.032,0.343,5.581,-0.005,,,0.08,0.081,0.019,
research-development-expenses,17.167,16.982,21.886,49.682,15.314,16.595,13.365,22.134,13.815,15.167,14.779,16.087,13.293,14.281,15.462,15.74,9.924,9.558,15.851,38.698,14.42,11.335,29.497,10.76,13.567,10.46,11.883,13.722,10.019,9.288,8.531,5.758,7.388,7.686,5.83,6.346,7.485,6.285,36.544,3.525,5.488,6.391,5.654,12.294,5.96,6.747,6.382,11.26,8.532,7.643,5.85,10.174,5.803,4.028,3.723,3.164,3.252,3.373,3.694
selling-general-administrative-expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operating-expenses,30.293,34.212,37.838,149.121,28.422,32.986,29.981,69.658,51.449,52.91,51.01,53.762,49.389,56.03,50.149,55.149,44.701,45.016,60.279,53.493,52.117,48.251,64.538,48.028,55.726,45.761,45.124,59.063,45.933,45.674,36.263,41.907,32.974,35.445,26.091,25.425,23.615,24.609,51.581,17.91,15.862,17.972,14.789,19.854,9.092,9.977,8.967,13.426,11.559,11.06,8.817,7.23,8.154,9.676,6.506,4.272,5.676,5.067,5.484
operating-income,-30.293,-34.212,-37.838,-149.121,-28.422,-32.986,-29.981,-41.088,-15.054,-18.609,-21.909,-18.526,-15.996,-22.081,-6.283,-4.82,-16.074,-0.034,-21.661,-1.632,-4.127,-1.396,-24.414,-6.512,-13.287,-12.529,-6.457,11.041,23.109,23.028,23.596,11.072,18.05,9.917,17.507,8.521,-6.88,-12.266,-40.492,-9.29,-8.761,-9.831,-0.626,-11.805,-9.092,10.699,-8.967,-13.379,-8.309,-7.028,-8.474,-1.649,-8.062,-9.676,-6.506,-4.119,-5.492,-4.827,-5.484
total-non-operating-income-expense,3.536,5.217,-10.224,-5.933,-40.892,48.25,9.742,-2.834,-4.705,-1.988,-1.839,-1.85,-1.923,-2.32,-3.104,-0.821,-2.728,-2.335,-3.763,-1.412,-3.935,-3.468,-3.149,2.888,0.742,-0.163,-1.318,0.232,0.293,-1.507,0.138,0.027,2.855,-1.063,-4.73,-2.265,2.207,2.59,1.478,19.895,9.235,-19.988,-0.405,1.88,0.276,-0.021,0.301,12.935,0.927,0.75,0.582,0.657,0.66,0.658,0.631,0.526,0.264,0.275,0.214
pre-tax-income,-26.757,-28.995,-48.062,-45.721,-69.314,15.264,-20.239,-43.922,-19.759,-20.597,-23.748,-20.376,-17.919,-24.401,-9.387,-5.641,-18.802,-2.369,-25.424,-3.044,-8.062,-4.864,-27.563,-3.624,-12.545,-12.692,-7.775,11.273,23.402,21.521,23.734,11.099,20.905,8.854,12.777,6.256,-4.673,-9.676,-39.014,10.605,0.474,-29.819,-1.031,-9.925,-8.816,10.678,-8.666,-0.444,-7.382,-6.278,-7.892,-0.992,-7.402,-9.018,-5.875,-3.593,-5.228,-4.552,-5.27
total-provision-income-taxes,-0.2,-0.212,-8.242,0.84,-0.142,0.37,-1.067,-15.366,-1.466,0.255,-0.201,-1.677,-0.464,-0.106,-0.066,0.369,-0.078,-0.023,0.138,-0.068,3.477,-1.301,0.078,35.542,-4.733,-2.971,-2.34,3.784,1.878,3.171,-23.104,1.404,0.65,1.65,0.0,0.036,-0.079,,,,,,,,,,,,,,,,,,,,,,
