,2019-08-31,2019-05-31,2019-02-28,2018-11-30,2018-08-31,2018-05-31,2018-02-28,2017-11-30,2017-08-31,2017-05-31,2017-02-28,2016-11-30,2016-08-31,2016-05-31,2016-02-29,2015-11-30,2015-08-31,2015-05-31,2015-02-28,2014-11-30,2014-08-31,2014-05-31,2014-02-28,2013-11-30,2013-08-31,2013-05-31,2013-02-28,2012-11-30,2012-08-31,2012-05-31,2012-02-29,2011-11-30,2011-08-31,2011-05-31,2011-02-28,2010-11-30,2010-08-31,2010-05-31,2010-02-28,2009-11-30,2009-08-31,2009-05-31,2009-02-28,2008-11-30,2008-08-31,2008-05-31,2008-02-29,2007-11-30,2007-08-31,2007-05-31,2007-02-28,2006-11-30,2006-08-31,2006-05-31,2006-02-28,2005-11-30,2005-08-31,2005-05-31,2005-02-28
revenue,8.0259,9.9369,8.4717,7.5359,6.688,8.5531,7.3567,7.0688,6.2659,6.7485,5.7056,5.4179,3.9575,6.0122,5.1637,4.8386,3.7118,5.9421,4.5742,4.0862,1.9978,3.7406,3.0815,2.641,1.5678,3.0948,3.1181,2.2901,1.6399,2.7715,2.7892,2.248,2.12,2.6395,2.6217,2.0504,2.21,3.119,2.95,2.437,1.84,2.714,2.457,2.133,1.836,2.968,2.18,1.984,2.236,2.6,2.534,1.456,1.766,1.788,1.482,0.819,1.23,1.424,1.032
cost-goods-sold,2.2933,2.3242,2.2078,2.2004,2.1202,2.023,2.1155,1.7356,1.9731,1.4448,1.554,1.336,1.0596,1.1948,1.2637,1.0833,1.1311,1.1327,1.1309,0.9977,0.4609,0.2276,0.4922,0.4484,0.3089,0.4519,0.4988,0.3869,0.3235,0.4377,0.3966,0.3524,0.34,0.4539,0.4128,0.3537,0.55,0.69,0.7,0.6,0.71,0.54,0.55,0.52,,0.62,0.45,,0.54,0.55,0.55,0.44,0.46,0.43,0.38,0.33,0.39,0.42,0.37
gross-profit,5.7326,7.6127,6.2639,5.3355,4.5678,6.5301,5.2412,5.3332,4.2928,5.3038,4.1516,4.082,2.8979,4.8174,3.9,3.7553,2.5806,4.8094,3.4433,3.0885,1.537,3.513,2.5893,2.1926,1.2588,2.6428,2.6193,1.9032,1.3164,2.3338,2.3927,1.8956,1.78,2.1856,2.2089,1.6968,1.66,2.429,2.25,1.837,1.13,2.174,1.907,1.613,1.836,2.348,1.73,1.984,1.696,2.05,1.984,1.016,1.306,1.358,1.102,0.489,0.84,1.004,0.662
research-development-expenses,0.6031,0.6433,0.724,0.5296,0.4372,0.5084,0.4843,0.3608,0.415,0.2538,0.4085,0.2903,0.2839,0.3484,0.4614,0.3513,0.3596,0.3483,0.3607,0.2599,0.202,0.2347,0.354,0.1621,0.1681,0.2064,0.2475,0.1803,0.3624,0.2282,0.2646,0.0924,0.25,0.0995,0.2339,0.2008,0.23,0.23,0.25,0.26,0.12,0.33,0.36,0.3,,0.22,0.25,,0.2,0.22,0.21,0.18,0.12,0.11,0.12,0.09,0.15,0.13,0.13
selling-general-administrative-expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operating-expenses,6.0761,6.0549,5.7416,5.4492,4.7888,5.1355,4.9395,4.5049,4.8197,3.6534,3.9106,3.4898,2.9573,3.2239,3.448,3.1111,2.9335,3.0883,3.0991,3.3368,1.7235,1.6666,1.9498,1.6816,1.3369,1.5619,1.6013,1.4983,1.3578,1.557,1.6175,1.3044,1.66,1.3315,1.3123,1.2405,1.91,2.03,2.03,1.86,1.81,1.85,1.94,1.72,,1.78,1.53,,1.63,1.65,1.69,1.37,1.46,1.33,1.18,1.04,1.16,1.19,1.03
operating-income,1.9498,3.882,2.7302,2.0867,1.8992,3.4176,2.4172,2.5638,1.4461,3.0951,1.795,1.9281,1.0003,2.7882,1.7158,1.7275,0.7783,2.8538,1.4751,0.7494,0.2743,2.074,1.1317,0.9594,0.2309,1.5328,1.5168,0.7918,0.2821,1.2145,1.1718,0.9435,0.46,1.308,1.3094,0.81,0.3,1.089,0.92,0.577,0.03,0.864,0.517,0.413,1.836,1.188,0.65,1.984,0.606,0.95,0.844,0.086,0.306,0.458,0.302,-0.221,0.07,0.234,0.002
total-non-operating-income-expense,0.037,-0.0296,-0.0345,-0.0651,-0.0585,-0.0209,-0.0326,-0.0468,-0.0431,-0.0103,-0.01,0.0394,0.0266,0.0123,-0.0238,-0.0104,-0.0989,-0.0312,-0.0303,-0.0032,0.0134,0.0154,0.0124,0.0327,0.0123,0.0129,0.0555,0.1038,0.0573,0.0774,0.0878,0.1203,0.07,0.0576,0.0289,0.024,0.039,0.04,0.06,0.09,0.07,0.04,0.05,0.05,,0.008,0.06,,0.05,0.03,0.03,0.01,0.032,0.01,0.01,-0.002,0.014,0.005,0.01
pre-tax-income,1.9868,3.8524,2.6956,2.0216,1.8407,3.3967,2.3846,2.517,1.403,3.0848,1.785,1.9675,1.0268,2.8005,1.6919,1.7171,0.6794,2.8225,1.4448,0.7462,0.2877,2.0893,1.1441,0.9921,0.2431,1.5457,1.5723,0.8956,0.3394,1.2919,1.2596,1.0638,0.17,1.3656,1.3383,0.8339,0.36,1.11,0.97,0.66,0.14,0.88,0.55,0.45,1.836,1.18,0.7,1.984,0.68,1.0,0.85,0.09,0.36,0.46,0.3,-0.24,0.091,0.22,0.009
total-provision-income-taxes,-0.0724,0.9637,0.5962,0.4857,0.5027,0.9906,-1.0902,0.801,0.2528,1.0048,0.5892,0.6059,0.2379,0.8912,0.5466,0.6106,0.188,0.9701,0.4746,0.2173,0.0648,0.7818,0.3343,0.307,-0.0017,0.5525,0.5107,0.3086,-0.0095,0.4225,0.421,0.3087,,0.3212,0.4673,0.2572,0.01,0.37,0.33,0.23,-0.03,0.31,0.19,0.14,,0.43,0.13,,0.73,0.22,0.18,0.02,0.13,0.07,0.05,-0.04,0.03,0.05,0.0
income-after-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
income-from-continuous-operations,2.0592,2.8887,2.0994,1.5359,1.338,2.406,3.4748,1.716,1.1502,2.08,1.1958,1.3616,0.789,1.9093,1.1453,1.1065,0.4914,1.8524,0.9702,0.5289,0.2229,1.3075,0.8099,0.6852,0.2448,0.9932,1.0616,0.587,0.349,0.8693,0.8386,0.7551,0.186,1.0445,0.8709,0.5768,0.345,0.74,0.641,0.43,0.163,0.569,0.368,0.312,0.163,0.753,0.565,0.243,-0.057,0.782,0.668,0.073,0.249,0.386,0.248,-0.199,0.057,0.173,0.009
income-from-discontinued-operations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2159,,0.0097,0.0365,-0.0093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
