,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,55.147,57.203,57.929,42.599,77.493,63.274,128.404,94.407,95.413,100.457,90.447,123.911,110.524,116.682,104.78,111.172,104.856,94.504,32.203,194.602,51.485,67.732,76.544,40.608,37.46,29.963,26.174,26.589,33.282,14.11,16.835,12.132,16.522,21.218,83.101,20.858,20.127,24.419,15.36,13.234,23.014,11.608,9.872,8.715,14.111,6.315,5.701,5.285,52.86,3.608,3.829,5.0368,0.959,2.213,1.3422,3.1628,0.795,0.4285,0.0188
cost-goods-sold,2.243,2.124,2.575,0.704,2.975,2.753,12.044,17.703,17.396,19.725,17.774,22.657,20.243,20.965,23.549,21.007,20.914,22.865,3.112,3.246,3.523,4.675,3.702,2.168,1.751,1.688,1.484,2.316,1.763,1.442,0.518,0.619,1.15,2.14,1.635,1.136,2.499,2.981,1.481,1.629,1.367,1.229,1.032,1.205,2.396,0.962,1.209,0.998,0.724,0.569,0.306,0.1556,0.32,1.051,0.0744,,,,
gross-profit,52.904,55.079,55.354,41.895,74.518,60.521,116.36,76.704,78.017,80.732,72.673,101.254,90.281,95.717,81.231,90.165,83.942,71.639,29.091,191.356,47.962,63.057,72.842,38.44,35.709,28.275,24.69,24.273,31.519,12.668,16.317,11.513,15.372,19.078,81.466,19.722,17.628,21.438,13.879,11.605,21.647,10.379,8.84,7.51,11.715,5.353,4.492,4.287,52.136,3.039,3.523,4.8812,0.639,1.162,1.2678,3.1628,0.795,0.4285,0.0188
research-development-expenses,1.476,1.263,1.793,2.207,2.127,2.18,1.528,1.259,1.761,5.614,5.084,9.154,10.412,7.116,5.949,6.34,4.629,4.714,1.858,2.033,1.644,1.397,2.042,2.024,1.339,1.412,3.298,3.185,5.27,3.525,3.482,2.782,3.208,4.043,5.154,5.752,4.602,4.57,5.187,4.953,9.3,10.024,10.021,9.521,6.998,4.68,6.069,3.912,4.724,6.129,8.572,8.0029,6.436,6.768,5.6841,3.6027,4.6958,5.0536,5.0169
selling-general-administrative-expenses,36.117,24.755,25.045,25.468,33.409,31.308,29.033,48.317,48.85,50.01,48.519,48.462,51.574,51.903,52.559,58.337,49.065,57.408,34.542,28.958,27.078,32.573,32.517,27.471,26.374,25.368,25.963,24.02,26.832,25.021,21.773,21.536,21.474,21.031,17.503,12.758,11.104,12.64,12.429,10.367,10.931,9.945,9.002,9.399,5.25,5.241,6.507,5.661,8.483,6.323,6.227,6.5087,7.328,4.898,3.9313,3.1986,3.508,3.2164,1.7161
other-operating-income-expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,7.5,,29.584,5.0,,,,,,,,,,
operating-expenses,65.28,53.585,54.857,55.681,67.865,67.499,77.066,127.092,94.175,104.525,97.112,106.007,109.266,107.021,109.094,137.744,101.621,111.718,42.052,36.777,34.785,41.187,40.8,33.128,30.622,29.431,31.707,30.48,34.823,30.093,25.773,24.937,25.832,27.214,-15.708,19.646,18.205,20.191,19.097,16.949,21.598,21.198,20.055,20.125,14.644,3.383,13.785,-19.013,8.931,13.021,15.105,14.6673,14.084,12.717,9.6897,7.7093,8.2038,8.27,6.7329
operating-income,-10.133,3.618,3.072,-13.082,9.628,-4.225,51.338,-32.685,1.238,-4.068,-6.665,17.904,1.258,9.661,-4.314,-26.5721,3.235,-17.214,-9.849,157.825,16.7,26.545,35.744,7.48,6.838,0.532,-5.533,-3.891,-1.541,-15.983,-8.938,-12.805,-9.31,-5.996,98.809,1.212,1.922,4.228,-3.737,-3.715,1.416,-9.59,-10.183,-11.41,-0.533,2.932,-8.084,24.298,43.929,-9.413,-11.276,-9.6304,-13.125,-10.504,-8.3476,-4.5465,-7.4088,-7.8415,-6.7142
total-non-operating-income-expense,11.749,-16.082,-17.163,-16.389,45.487,-16.943,-17.839,-1.288,-17.743,-22.84,-19.874,-20.362,-20.194,-25.858,-22.597,-22.283,-22.572,-22.017,-5.965,-5.978,-6.251,-5.499,-5.978,-4.439,-0.258,0.006,-0.046,0.077,0.057,0.204,0.143,-0.29,0.386,0.318,0.01,0.487,-0.03,-0.101,-0.089,0.106,-0.059,-0.027,0.029,0.177,0.266,0.548,0.803,0.769,0.638,0.456,0.41,0.3581,0.492,0.586,0.5949,0.6339,0.4419,1.0295,-0.0613
pre-tax-income,1.616,-12.464,-14.091,-29.471,55.115,-21.168,33.499,-33.973,-16.505,-26.908,-26.539,-2.458,-18.936,-16.197,-26.911,-48.855,-19.337,-39.231,-15.814,151.847,10.449,21.046,29.766,3.041,6.58,0.538,-5.579,-3.814,-1.484,-15.779,-8.795,-13.095,-8.924,-5.678,98.819,1.699,1.892,4.127,-3.826,-3.609,1.357,-9.617,-10.154,-11.233,-0.267,3.48,-7.281,25.067,44.567,-8.957,-10.866,-9.2723,-12.633,-9.918,-7.7527,-3.9126,-6.9669,-6.812,-6.7754
