,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
revenue,24.808,24.987,43.484,59.59,45.663,90.043,56.157,50.465,33.375,27.995,29.267,38.185,21.619,19.521,29.648,21.193,17.701,18.418,14.602,22.999,14.973,10.608,15.958,14.737,13.005,9.58,11.651,13.635,6.375,5.742,5.636,12.937,5.741,7.463,3.896,3.94,7.802,5.838,5.958,13.975,7.901,7.594,9.47,12.389,5.248,4.804,4.874,5.77,5.479,1.41,0.235,,,1.063,2.914,35.699,32.003,45.799,36.985
cost-goods-sold,3.147,2.405,3.858,2.955,1.46,1.134,0.788,1.737,2.385,0.903,0.341,2.897,0.999,0.72,0.955,0.883,1.25,2.6,1.074,4.003,1.496,1.186,2.451,1.317,2.538,1.214,0.663,2.328,0.683,0.435,0.155,2.058,0.703,1.623,0.525,,,,,,,,,,,,,,,,,,,,,5.103,6.422,10.667,11.065
gross-profit,21.661,22.582,39.626,56.635,44.203,88.909,55.369,48.728,30.99,27.092,28.926,35.288,20.62,18.801,28.693,20.31,16.451,15.818,13.528,18.996,13.477,9.422,13.507,13.42,10.467,8.366,10.988,11.307,5.692,5.307,5.481,10.879,5.038,5.84,3.371,3.94,7.802,5.838,5.958,13.975,7.901,7.594,9.47,12.389,5.248,4.804,4.874,5.77,5.479,1.41,0.235,,,1.063,2.914,30.596,25.581,35.132,25.92
research-development-expenses,13.742,12.213,11.289,8.838,5.483,6.135,7.407,8.633,4.759,4.822,8.673,6.405,5.898,4.914,4.004,2.276,1.945,3.416,3.368,0.906,3.021,2.689,3.131,2.373,2.414,2.022,2.465,2.476,2.647,2.85,2.817,2.597,2.471,3.237,1.986,3.168,4.935,6.602,7.362,10.017,9.921,9.47,10.462,11.063,6.165,6.377,7.165,10.432,9.838,8.751,15.602,12.882,10.159,10.088,8.417,9.309,7.92,14.524,14.735
selling-general-administrative-expenses,9.525,10.994,11.088,11.164,9.633,9.294,7.643,7.75,7.032,6.549,7.322,6.797,6.55,7.237,7.069,7.208,4.971,7.225,5.994,5.517,6.742,5.239,5.072,4.42,4.756,4.306,4.502,4.202,4.306,3.858,3.416,3.321,3.962,3.855,3.445,3.417,3.074,3.29,3.048,3.148,2.415,2.831,6.817,3.206,5.929,4.551,10.099,3.871,4.856,7.516,14.167,13.771,12.293,9.033,8.811,13.035,14.484,20.149,19.215
other-operating-income-expenses,,,812.797,,,,,,,,,,,,,,-0.345,-0.218,-0.223,-0.562,-0.182,-0.136,-0.204,-0.2,-0.227,-0.044,-0.089,-0.357,-0.164,-0.414,-0.087,-0.297,0.428,0.442,0.577,-0.576,-15.468,0.426,0.426,0.425,5.209,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,,,,,-10.029,-7.766,-6.966,-7.74
operating-expenses,29.966,29.117,-783.059,26.441,22.301,19.868,19.116,22.113,16.882,14.98,19.051,18.831,16.153,15.552,14.552,10.175,9.104,14.053,11.253,13.363,11.441,9.25,10.858,8.31,9.935,8.066,7.719,9.363,7.8,7.557,6.475,8.273,8.99,8.273,5.379,9.915,23.477,9.466,9.984,12.741,7.127,12.251,16.788,85.778,11.603,10.437,16.773,13.812,14.203,15.776,29.278,23.256,22.452,19.121,17.228,37.476,36.592,52.306,52.755
operating-income,-5.158,-4.13,826.543,33.149,23.362,70.175,37.041,28.352,16.493,13.015,10.216,19.354,5.466,3.969,15.096,11.018,8.597,4.365,3.349,9.636,3.532,1.358,5.1,6.427,3.07,1.514,3.932,4.272,-1.425,-1.815,-0.839,4.664,-3.249,-0.81,-1.483,-5.975,-15.675,-3.628,-4.026,1.234,0.774,-4.657,-7.318,-73.389,-6.355,-5.633,-11.899,-8.042,-8.724,-14.366,-29.043,-23.256,-22.452,-18.058,-14.314,-1.777,-4.589,-6.507,-15.77
total-non-operating-income-expense,-14.713,-13.898,16.17,-89.936,55.864,25.404,18.271,2.315,-4.422,-4.715,-4.023,-12.125,-4.255,-14.02,-5.525,-5.191,-1.313,17.927,-3.423,-2.626,-2.631,-0.117,-2.95,-4.42,-1.045,2.29,-2.562,-3.322,1.373,-2.175,0.066,0.324,-0.907,0.529,-2.626,4.388,4.239,3.963,1.311,-0.203,0.281,0.181,-0.164,-0.575,0.221,-0.286,0.401,-0.198,1.502,2.455,2.96,0.905,0.265,0.886,0.628,-1.876,-2.695,-2.4,-2.682
pre-tax-income,-19.871,-18.028,842.713,-56.787,79.226,95.579,55.312,30.667,12.071,8.3,6.193,7.229,1.211,-10.051,9.571,5.827,7.284,22.292,-0.074,7.01,0.901,1.241,2.15,2.007,2.025,3.804,1.37,0.95,-0.052,-3.99,-0.773,4.988,-4.156,-0.281,-4.109,-1.587,-11.436,0.335,-2.715,1.031,1.055,-4.476,-7.482,-73.964,-6.134,-5.919,-11.498,-8.24,-7.222,-11.911,-26.083,-22.351,-22.187,-17.172,-13.686,-3.653,-7.284,-8.907,-18.452
total-provision-income-taxes,-4.62,-3.609,176.376,-14.307,11.864,22.419,10.033,37.674,3.645,2.242,1.114,10.354,0.16,-3.881,3.694,-0.514,-191.881,0.265,0.015,0.28,0.124,-0.047,0.053,0.138,0.06,0.11,0.066,-1.636,0.142,0.338,-0.035,0.297,0.022,0.141,-13.73,-3.935,0.419,0.625,0.274,,,,,-0.234,2.99,-1.03,-1.781,-2.918,-2.36,-4.225,-9.194,,,,,-6.346,,0.017,0.02
income-after-taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income-from-continuous-operations,-15.251,-14.419,666.337,-42.48,67.362,73.16,45.279,-7.007,8.426,6.058,5.079,-3.125,1.051,-6.17,5.877,6.341,199.165,22.027,-0.089,6.73,0.777,1.288,2.097,1.869,1.965,3.694,1.304,2.586,-0.194,-4.328,-0.738,4.691,-4.178,-0.422,9.621,2.348,-11.855,-0.29,-2.989,2.566,1.055,-4.476,-7.482,-73.73,-9.124,-4.889,-9.717,-5.322,-4.862,-7.686,-16.889,-3.545,-22.187,-17.172,-13.686,-3.653,-7.284,-8.924,-18.472
income-from-discontinued-operations,,,,,,,,,,,,,,,0.731,,,0.0,0.0,,,,,0.0,,2.397,0.191,-1.523,,1.799,1.871,-0.001,0.0,,0.004,2.155,0.012,0.007,0.239,0.467,0.748,2.808,2.366,4.103,-9.001,-1.54,5.784,11.26,6.11,7.867,291.21,144.909,7.267,1.214,-128.543,0.931,1.003,,
net-income,-15.251,-14.419,666.337,-42.48,67.362,73.16,45.279,-7.007,8.426,6.058,5.079,-3.125,1.051,-6.17,6.608,6.341,199.165,23.564,0.754,7.055,1.28,1.592,2.097,1.869,1.965,6.091,1.495,1.063,-0.194,-2.529,1.133,4.69,-4.178,-0.422,9.625,4.503,-11.843,-0.283,-2.75,3.033,1.803,-1.668,-5.116,-69.627,-18.125,-6.429,-3.933,5.938,1.248,0.181,274.321,141.364,-14.92,-15.958,-142.229,-2.722,-6.281,-8.924,-18.472
